Id,SalePrice
1690,188632.43658052044
1691,177047.10361152305
1692,272064.05921222595
1693,165092.0264778306
1694,180481.06481360627
1695,155653.1106575794
1696,292529.71326605475
1697,169405.58374764206
1698,373329.81337807415
1699,356069.0088615805
1700,245362.09006925102
1701,280948.5391293377
1702,275233.81600466085
1703,267047.8581526549
1704,315362.29138236033
1705,235415.15629003392
1706,561069.2994181096
1707,211890.14839540876
1708,211176.34534811258
1709,270923.23256921076
1710,239791.04688086326
1711,265802.26266872906
1712,280263.14753909904
1713,285695.6439137935
1714,234730.4572225551
1715,209840.01700537087
1716,206754.386203255
1717,161649.29560033235
1718,130213.23711259
1719,197823.41101086917
1720,266542.0892762434
1721,155944.57244175646
1722,110329.2691369541
1723,151272.04925589386
1724,210981.79391628611
1725,251343.07783059956
1726,183159.2298708473
1727,158138.14351024537
1728,181616.34682512842
1729,158034.44818547973
1730,150237.85588232396
1731,120772.07593138848
1732,124742.22166474213
1733,118680.4472475946
1734,118115.94799089349
1735,128911.4144045761
1736,107908.11115902565
1737,355265.7866210794
1738,205068.97474833205
1739,301692.89922875294
1740,217939.70229954534
1741,192425.93132211146
1742,173035.99618301215
1743,168359.92817586107
1744,335550.8031906498
1745,230071.63177214644
1746,195660.0106521956
1747,220187.37243879263
1748,232273.1348193844
1749,157093.72814757176
1750,136056.56237606838
1751,246647.19818415752
1752,111839.8258862339
1753,146958.4961140266
1754,205881.29445537104
1755,179316.02301715984
1756,118004.93030963605
1757,119293.32514270445
1758,136129.03625169428
1759,169076.64825260913
1760,181196.4889511439
1761,146561.83385226704
1762,177518.81811075952
1763,176821.16715598406
1764,121331.96048647213
1765,155542.39054164407
1766,172655.5036279827
1767,196081.75139713203
1768,148794.32245677206
1769,185231.31217139788
1770,147742.96042908714
1771,126062.70016881831
1772,143674.05000523807
1773,135504.9609546374
1774,141071.2650951313
1775,130538.32621706287
1776,128904.85821619366
1777,110330.948096869
1778,139087.4679886342
1779,118612.76634868413
1780,180336.82027263098
1781,138510.3337261593
1782,79463.24867476632
1783,144553.05666148174
1784,87558.37161380448
1785,120476.74239424568
1786,126267.19164463173
1787,150556.09461913316
1788,54143.92902394456
1789,105196.3075343252
1790,63576.06953714031
1791,211130.55289711338
1792,149964.99323694847
1793,145099.27137285066
1794,151692.85993160593
1795,133118.97395473914
1796,117943.92453430207
1797,125928.00941473064
1798,115052.79659166653
1799,109220.33637093137
1800,126352.0271222445
1801,134350.6738735804
1802,135094.5487228496
1803,147659.85321652135
1804,136629.54065506053
1805,133718.36198243225
1806,129059.96168532743
1807,135260.1671837262
1808,115543.9072813535
1809,114114.65267933515
1810,135880.81297510408
1811,93251.50376919053
1812,104447.6188682173
1813,122315.99225052304
1814,98544.26018134052
1815,56743.84896938434
1816,92863.26590595354
1817,114945.7040617246
1818,145958.06056788348
1819,138246.02334521146
1820,50271.993255478934
1821,109235.17396171957
1822,155658.6906186098
1823,42836.74975106345
1824,128356.52345488175
1825,123296.89383495164
1826,90290.2847720243
1827,99024.88845103246
1828,114982.43576986744
1829,115970.76845870205
1830,148722.15740405206
1831,162226.19940200774
1832,77625.24726721032
1833,124350.32689421321
1834,131581.3838713434
1835,116579.455783976
1836,130332.36708664395
1837,94497.61160020159
1838,108472.04335326736
1839,82788.05289471772
1840,161268.63415126642
1841,143664.6355673179
1842,78181.85642591567
1843,127452.25046354282
1844,125502.31722995604
1845,144658.75499052287
1846,166495.83387994405
1847,162192.00946995826
1848,72883.06203247819
1849,120580.0894504832
1850,120398.28917874386
1851,149616.02743927116
1852,118277.25315610593
1853,129058.31473290005
1854,178539.5693480508
1855,159609.58218511968
1856,227379.8535028515
1857,152501.225209599
1858,129175.04266937968
1859,106008.49532388986
1860,145244.5038273157
1861,106157.75547812671
1862,304649.5771094183
1863,299366.42061929085
1864,299320.22056216974
1865,337599.546356207
1866,338533.09956273227
1867,236208.00093540162
1868,324393.1793390551
1869,211020.66722074948
1870,224964.7728522443
1871,245072.75753821
1872,155907.51860854987
1873,241714.13543905033
1874,146919.1836993272
1875,207288.48598008938
1876,200389.7108611155
1877,217155.18903697818
1878,185032.7861616153
1879,130321.13907015996
1880,127948.47497301984
1881,241258.65196754865
1882,276065.94887455844
1883,202163.52040927715
1884,225881.17776210862
1885,280129.84739267913
1886,308551.51822791254
1887,213163.96552789453
1888,326034.82171405
1889,173742.33517019034
1890,128195.95796216915
1891,132873.9947737726
1892,100221.60554849659
1893,147112.24228871567
1894,135877.5777597514
1895,150415.65446584683
1896,131790.32884420993
1897,109690.4442656259
1898,92593.10820965566
1899,152424.48171837963
1900,106921.98149870828
1901,174139.53300584748
1902,122380.22888821406
1903,216830.0355935724
1904,129532.33643703684
1905,195573.29992206182
1906,189157.30527548265
1907,222175.02800026993
1908,104034.94444183056
1909,151863.09057599434
1910,124364.64186318056
1911,224175.84108623376
1912,323430.6332957939
1913,152245.33063019038
1914,44826.90094073939
1915,296742.4386446933
1916,61465.807205593715
1917,264703.0980013828
1918,136882.84464368614
1919,166569.04626328152
1920,127765.83105320654
1921,512982.954807969
1922,317764.34205712186
1923,221133.78753480408
1924,262058.84319441143
1925,205726.48034920814
1926,394762.48332338664
1927,135214.84992173666
1928,158703.86692807815
1929,112276.16442421252
1930,124386.94624960492
1931,140165.08074156332
1932,144871.23912810747
1933,179051.4001442873
1934,188164.91634741492
1935,180293.68849885688
1936,191378.7877244459
1937,178653.12817048663
1938,180107.98734601366
1939,247570.65149382688
1940,182361.12049001045
1941,178906.72928868802
1942,205896.27112009146
1943,196467.29365935142
1944,308236.96413925965
1945,374119.8645082516
1946,117927.60184099019
1947,353039.52325795917
1948,137782.12873045466
1949,249770.68892005083
1950,177229.24370750305
1951,309777.8138482411
1952,232371.161967397
1953,172771.04647346665
1954,185449.1136587191
1955,135799.3690979608
1956,317883.183714659
1957,164769.53050818935
1958,313209.1119512048
1959,143869.5516732736
1960,116686.48284923834
1961,110690.7595999896
1962,99189.24142165153
1963,100381.6544512827
1964,112340.02299863637
1965,155452.09595237955
1966,134682.60539280993
1967,295585.0470036347
1968,427890.40751755383
1969,366257.59230752394
1970,570842.2480580012
1971,512979.701597605
1972,395268.5101866036
1973,282001.4497806367
1974,303388.945532152
1975,529778.7369151486
1976,274367.7327899929
1977,352008.9560524478
1978,343250.0791085528
1979,357367.1517483784
1980,202560.526378883
1981,395558.21681037574
1982,224605.3113622784
1983,218870.26335088877
1984,168805.74332992325
1985,201428.36727492258
1986,205537.67235120392
1987,170553.78810761173
1988,171698.49336319882
1989,187553.1138498253
1990,222122.75464463045
1991,238362.39195313168
1992,221397.7016551231
1993,174209.3516785266
1994,268742.5761831761
1995,189637.74289516892
1996,270173.8942484469
1997,314818.3649089743
1998,370749.0272516847
1999,251350.67120644826
2000,313470.54980658396
2001,276806.6331575015
2002,239597.23073314602
2003,280529.87970238633
2004,305111.1740933025
2005,253303.5837380211
2006,240626.07480567458
2007,256154.97860481602
2008,227873.97442994165
2009,189977.82687463443
2010,198325.83986179446
2011,139543.74366114978
2012,170295.790803025
2013,183644.1217539861
2014,188951.71630680983
2015,192907.93898733036
2016,202211.27838486346
2017,203636.40266671876
2018,123591.0615695605
2019,130714.3403564019
2020,111477.85895705153
2021,108019.17547488424
2022,211096.09920183418
2023,143009.88631617895
2024,235984.7485375113
2025,434223.5778119825
2026,181346.1495921784
2027,149106.01886969875
2028,150157.34525867223
2029,166285.8961344384
2030,274487.7893630283
2031,246183.42308691173
2032,264097.43317087286
2033,286360.75897863944
2034,154095.61955892883
2035,219599.0531300855
2036,192776.0013941394
2037,194109.88552361223
2038,359734.22951547557
2039,219822.9248100052
2040,261796.16174139408
2041,296509.82445404533
2042,194668.45146578216
2043,181513.77570729356
2044,177834.20870218432
2045,242922.50481742597
2046,142868.9124910175
2047,142091.25037813824
2048,137141.70976151887
2049,158133.295930133
2050,189938.35390451082
2051,106736.92941058488
2052,123441.85699017615
2053,147658.07972113087
2054,70976.04054687369
2055,160262.86268587317
2056,140026.80320021277
2057,119041.65903734865
2058,217934.4655726161
2059,133254.30326444935
2060,170014.86371611286
2061,182215.23131080094
2062,130144.17422902166
2063,111889.71313259519
2064,142225.69446321705
2065,124435.30143210753
2066,172765.3501480196
2067,106146.09151139625
2068,138083.1974969992
2069,93419.50297059063
2070,104050.30023692033
2071,86168.30432674504
2072,138188.06872711997
2073,127788.91175106184
2074,188706.09478496166
2075,149780.186899702
2076,114760.29607918646
2077,144260.18627618186
2078,123752.76691837978
2079,142553.40650796244
2080,116727.14255793545
2081,117010.88140322914
2082,127072.58841201705
2083,133816.73070586004
2084,106389.20768736067
2085,114199.61914669331
2086,115233.48931161957
2087,135744.892352545
2088,103607.28085521497
2089,72557.73019804712
2090,142116.7293297779
2091,120578.39882231836
2092,119210.96221327019
2093,123285.99384498221
2094,118446.09292956314
2095,167512.52561761366
2096,72112.1379684058
2097,88909.46963101353
2098,146564.104424395
2099,51185.602186633376
2100,76113.83660101391
2101,113345.75715711924
2102,130918.78463458922
2103,96001.6932205825
2104,136632.93566595644
2105,112506.62512152923
2106,72348.8228503898
2107,235263.8537800688
2108,114822.55166752216
2109,116039.5138665725
2110,132266.40630122117
2111,130551.06376156147
2112,128905.75282415032
2113,122996.81120371787
2114,103226.09642449064
2115,156166.50799526263
2116,122232.11668371872
2117,160779.95515271457
2118,111218.22316092486
2119,100822.35362366459
2120,137291.23200951368
2121,94148.0265541065
2122,82861.29622546407
2123,74728.9097292299
2124,160135.87390936274
2125,133256.87494539694
2126,166684.7547572371
2127,159915.89468118417
2128,127776.07192180688
2129,91159.29903957163
2130,141606.65452233749
2131,128543.4349275055
2132,121253.17299447428
2133,116674.06577737638
2134,111535.48528303804
2135,87137.53959967011
2136,69778.43856195698
2137,118279.13386108227
2138,134120.00105493033
2139,149310.42511540646
2140,138941.78803251337
2141,134571.5640928178
2142,130543.61232698796
2143,140956.5553053531
2144,121885.63593418464
2145,136277.440159737
2146,184431.79834796622
2147,135387.43597592422
2148,140512.24532729373
2149,138685.2916399909
2150,257287.91662983186
2151,100819.89165099911
2152,177324.77657294233
2153,147203.42410760795
2154,110687.42142534263
2155,148755.44515258828
2156,243917.48898857008
2157,248995.78262628484
2158,266286.39804945956
2159,203895.14600771986
2160,183639.22279850644
2161,249074.49531205508
2162,422790.5277812948
2163,369871.04151115444
2164,246702.02599445856
2165,178318.57274474355
2166,143771.17365876143
2167,233244.64633003745
2168,205347.88741231302
2169,210738.28536287267
2170,217064.28195634703
2171,168058.11330076997
2172,133264.24759361602
2173,179579.61335140036
2174,242083.46956539323
2175,344707.1994670908
2176,313016.0678734529
2177,265809.7688256134
2178,231662.8805297579
2179,130840.37618362979
2180,244382.7148749997
2181,184103.3853287001
2182,246670.02070310645
2183,196320.01329128133
2184,120785.27036826371
2185,136409.78708975896
2186,138741.28526989304
2187,159225.98211738872
2188,157932.99075459136
2189,239541.24799611216
2190,81088.37285918076
2191,81943.34765236665
2192,86723.6845403462
2193,107813.14140113883
2194,96698.7924923333
2195,117268.96280768885
2196,99099.92290640294
2197,116636.79167957621
2198,142665.03912406883
2199,182677.0197697384
2200,138982.3628884055
2201,144099.59608913295
2202,183766.65548641823
2203,133278.5971156911
2204,188557.4071352059
2205,119863.39797205411
2206,133786.6581148621
2207,212305.03707829575
2208,280254.16411872325
2209,192749.69497412385
2210,116341.97454072666
2211,106557.19633150414
2212,107173.74392140083
2213,99671.51196774928
2214,116249.29055625496
2215,101391.91693390749
2216,145778.26829809332
2217,89585.92691210328
2218,50652.91014076013
2219,61883.74959800403
2220,44930.95062192781
2221,295632.22409824067
2222,248096.071415655
2223,285509.7953928053
2224,207749.33811253973
2225,128468.67196764979
2226,172545.01842222715
2227,194180.6384884185
2228,256841.9123502161
2229,283486.2458470105
2230,164077.0215888823
2231,208233.74177574698
2232,177964.09736983996
2233,214443.49568363282
2234,264181.81402272044
2235,225377.4134597044
2236,312182.7385977519
2237,369867.40760945936
2238,204700.7726893062
2239,113289.5989709766
2240,160853.66372957954
2241,150979.60215885413
2242,122725.93656189342
2243,122974.16663805595
2244,110772.34123360983
2245,104217.60083624677
2246,147267.93924199173
2247,98872.15396297393
2248,113930.80753867315
2249,123063.55828297058
2250,137233.18839688136
2251,57283.73987972149
2252,165329.63972797405
2253,152450.53136804205
2254,173500.43516684143
2255,197302.5050362267
2256,181206.41820092182
2257,198900.4125150337
2258,164170.9345312095
2259,167484.5850900824
2260,164307.0859191868
2261,170889.382768929
2262,213139.9022291141
2263,342774.1872111194
2264,582456.811719682
2265,161521.25663347062
2266,296897.7448090504
2267,341528.6826498567
2268,415328.5943565999
2269,143436.72933675753
2270,192754.3830400862
2271,235068.57296527716
2272,204825.95626838447
2273,185151.32152173173
2274,178329.81609124554
2275,187296.5232105956
2276,185432.1208014194
2277,180831.03030470642
2278,154914.17946153064
2279,128604.38173489814
2280,120865.61817529458
2281,171587.4004025073
2282,192016.60462041487
2283,103036.07306648316
2284,108877.02940332878
2285,137972.41528156787
2286,111113.93292733267
2287,352935.1349038202
2288,276544.7113061007
2289,384920.72226237366
2290,512909.64810361917
2291,311286.28342598653
2292,494116.3060194614
2293,537741.6237680207
2294,512601.88792023814
2295,409250.9818275386
2296,306080.52027448645
2297,305490.7351097521
2298,317376.6886012268
2299,431499.4074846712
2300,328195.3674318379
2301,284153.78522581747
2302,260764.82999627883
2303,255728.9466386412
2304,259492.20506512886
2305,192306.2305542702
2306,189201.40067946797
2307,176912.61772221947
2308,230348.0501479237
2309,281347.10452749586
2310,218155.09177033094
2311,201435.75775296162
2312,174826.43020191873
2313,181236.0160123191
2314,172858.7302960328
2315,181012.28274694356
2316,178235.00327027295
2317,189288.33999396497
2318,189928.54692606523
2319,188303.8684332704
2320,201627.00036444564
2321,239473.87124532496
2322,171032.44751523557
2323,169010.2843551295
2324,171728.97776626784
2325,225194.21107290385
2326,167604.5701649693
2327,212394.05416897518
2328,231570.00469006677
2329,187420.75368509113
2330,172074.7609679111
2331,357800.08422716055
2332,466727.7886735884
2333,329447.6847964958
2334,263731.27600947255
2335,274224.2334293648
2336,359197.2789707079
2337,211523.50038285225
2338,285192.0698455901
2339,223666.28465468544
2340,486553.4156341208
2341,224784.1618435904
2342,250127.4644295039
2343,233439.55378649212
2344,229499.46141642597
2345,253091.840128185
2346,242817.44531188346
2347,194848.97514135024
2348,267715.24226992176
2349,170317.4071419376
2350,308427.01309939346
2351,256249.06514024743
2352,268723.7601387736
2353,254244.05343260622
2354,141455.74232547867
2355,136124.3182953246
2356,149017.7569279842
2357,199453.86528816025
2358,196155.31225216115
2359,127329.14097923107
2360,108741.31139142894
2361,126561.28819307424
2362,315793.14591058827
2363,149184.3992004871
2364,153626.60250219956
2365,207850.93043060642
2366,179181.98890704315
2367,219552.79336332026
2368,203301.90117401013
2369,222694.6007233394
2370,169328.2826088456
2371,172308.260721477
2372,170691.42396019594
2373,247663.05563852013
2374,321179.66137744597
2375,263027.72506920056
2376,302502.6660650551
2377,420410.7008566225
2378,147147.00539835353
2379,185510.54725304194
2380,142671.0608061851
2381,171570.81871347516
2382,176924.07843279635
2383,206753.96419434008
2384,245263.21919588203
2385,172730.45100576227
2386,144472.44811300148
2387,135915.62618027214
2388,89459.63888105798
2389,117826.75325144944
2390,162716.1970941325
2391,139589.66547339197
2392,113098.62416255185
2393,161050.31021288404
2394,144136.61507456575
2395,212095.33281486138
2396,164042.9779319286
2397,233890.55968086788
2398,123354.97624563306
2399,67698.32583479345
2400,55518.285065632146
2401,103286.24016612615
2402,132152.1958574881
2403,138265.50574287624
2404,147059.6202121756
2405,158676.34185679286
2406,145198.79107299607
2407,116826.57940306468
2408,146388.00584178296
2409,131897.9460335954
2410,163442.91564693156
2411,120425.22051132207
2412,175554.75050942568
2413,129792.32201363261
2414,141432.3587845441
2415,137381.07081044474
2416,138624.31221122804
2417,129232.15165236557
2418,121310.87365820855
2419,107396.55016185928
2420,123627.77982475949
2421,137110.94955739696
2422,127128.81849543964
2423,117281.38274456412
2424,146884.59817239785
2425,195948.71019822295
2426,123529.81282330747
2427,125257.81521678805
2428,166217.38893962328
2429,115293.51507010238
2430,130772.33252000662
2431,98454.00664586033
2432,137618.44150082275
2433,123827.55454268878
2434,130297.20020081589
2435,140195.8314675166
2436,96152.88150803973
2437,111654.86584711609
2438,120611.0297769734
2439,110846.58723502634
2440,126829.05189258669
2441,91770.52139387692
2442,102685.21774950715
2443,111859.89112725931
2444,131340.21635882492
2445,84286.39273141812
2446,122409.32701030449
2447,164534.0528480077
2448,133823.53629295525
2449,104731.83028656096
2450,144322.62814058954
2451,137699.73422250003
2452,200738.4648374169
2453,98962.29373984464
2454,134649.7796030159
2455,117653.38749025068
2456,138988.4086388896
2457,116938.2268388746
2458,114200.63748716311
2459,100884.27571085603
2460,133524.0840421491
2461,102876.81374029857
2462,142716.09465138928
2463,118596.0021504449
2464,150234.9525853964
2465,158534.2507671883
2466,114943.52854155785
2467,144933.01177379512
2468,80121.34611599582
2469,71101.81319531646
2470,190350.62268433924
2471,204795.6227703497
2472,169329.21218780032
2473,112984.6740324374
2474,73095.80512916336
2475,240472.13965985493
2476,109383.52725262467
2477,135288.84542369505
2478,159139.65466725975
2479,112303.60691204164
2480,137959.39720418034
2481,123919.63371745005
2482,125473.52790498314
2483,114110.89103060101
2484,120534.92851783673
2485,118654.00375429663
2486,172397.0574513148
2487,189702.24094963842
2488,154513.15686562602
2489,170435.50601703007
2490,153807.0024631562
2491,94118.95506591999
2492,198153.82052649502
2493,146735.23542539595
2494,177331.87715195565
2495,114613.53300962296
2496,275787.10702048027
2497,157619.41142618775
2498,101452.81295875157
2499,105513.462715677
2500,126375.83364078336
2501,138053.6396316012
2502,148698.48846007616
2503,94617.13683014353
2504,213933.28585394047
2505,188851.78873728972
2506,258618.01522390218
2507,329436.07527340844
2508,253084.4197001084
2509,220987.45710373425
2510,235818.11795439
2511,177975.31106902927
2512,205425.00766178867
2513,222687.5529004382
2514,267414.07273370423
2515,144136.29598036045
2516,180366.47384412
2517,134693.3899633676
2518,138400.33261235835
2519,226493.00862573844
2520,212231.1703771768
2521,196002.5244552231
2522,230398.47817291002
2523,137994.7017526433
2524,130271.0885614444
2525,144905.2831046535
2526,138405.5658528132
2527,110226.63436062098
2528,137897.8310561863
2529,136397.75049177394
2530,97649.37616861462
2531,278053.3081180422
2532,240617.57917723252
2533,196277.66652273686
2534,247339.16119993338
2535,351688.58606553974
2536,258663.20838864823
2537,260514.56068983878
2538,193484.0952253372
2539,194578.895342283
2540,181236.2800942559
2541,186978.88675804858
2542,168431.77905114103
2543,128950.10389150046
2544,121276.74500780534
2545,152766.00958846725
2546,151928.75997667608
2547,133051.014066132
2548,148389.5085821518
2549,165745.0329642824
2550,926251.3206090356
2551,135445.375286433
2552,116617.13902579375
2553,74616.40942092519
2554,107282.78830043887
2555,115216.70618239905
2556,97266.23946824603
2557,104581.82096947148
2558,103932.51030918073
2559,120011.52280273201
2560,142759.2525617536
2561,129774.83022748449
2562,123912.07606884309
2563,154007.83758814377
2564,194108.50416946172
2565,139102.10060153494
2566,144325.47988500402
2567,122544.47090481712
2568,202232.2940123858
2569,219193.28452217678
2570,114990.1335876322
2571,173187.12163524612
2572,148710.3927038585
2573,246797.47465093358
2574,265233.21941541514
2575,145001.78315841052
2576,116170.33523206881
2577,162959.57586325682
2578,86013.03731594927
2579,69424.35097782142
2580,100453.3925845216
2581,90667.78650530544
2582,100696.00694840877
2583,267892.4231817209
2584,179458.27267134996
2585,177223.67163061167
2586,217921.11948705875
2587,208716.62478753936
2588,140408.8745196081
2589,147258.9983033826
2590,200070.21952422784
2591,223040.62975584273
2592,246685.84559279526
2593,260062.73775254356
2594,176705.73334506873
2595,195352.46153204565
2596,337670.09297857503
2597,181318.09890237293
2598,274822.63209850417
2599,344977.35263808403
2600,146587.34898291458
2601,137697.9118106745
2602,77636.80713315557
2603,99049.11751107856
2604,71153.00276662373
2605,69943.62228236222
2606,144763.7666457545
2607,195924.62974253087
2608,219231.237955931
2609,149266.91267312414
2610,105281.4377682476
2611,88388.67743530676
2612,139527.36954753913
2613,132284.6683529349
2614,132708.34113976161
2615,179530.67309372124
2616,138555.60934067998
2617,194767.00213184193
2618,188944.77791403444
2619,203637.68286560616
2620,186416.34972103138
2621,169240.17649241132
2622,184806.11218434232
2623,270786.64609184593
2624,288412.3848817334
2625,359975.07066035114
2626,172226.41978071711
2627,146975.8642667718
2628,454344.5555970363
2629,560171.4483128957
2630,354611.388712303
2631,541308.7877089148
2632,423839.7592725598
2633,341250.9579113833
2634,360632.68555200874
2635,150892.24630376583
2636,183653.20470739662
2637,171232.95639467682
2638,286943.3406959595
2639,196334.67267174882
2640,162990.72269323736
2641,95440.59141176514
2642,186919.85298679618
2643,95332.70031240353
2644,132057.24839479884
2645,98897.45363155512
2646,92445.45569178011
2647,101013.97975207942
2648,126968.51123705781
2649,140890.983962429
2650,131123.206322119
2651,150982.99059004048
2652,450471.74197681865
2653,261902.66954227717
2654,251385.8023633328
2655,388726.14352893597
2656,350310.57259409374
2657,354497.3177579452
2658,307185.7036803814
2659,311895.1258747531
2660,331440.65932882845
2661,367327.29955803166
2662,355564.5519673448
2663,291110.24501551356
2664,261172.52741515625
2665,354890.29341405287
2666,320703.5386616616
2667,176603.46633021106
2668,179774.81609503235
2669,175901.6011182667
2670,290905.93623306724
2671,183966.57728824363
2672,184325.3240881049
2673,200212.89263119322
2674,196638.05185441504
2675,158845.9559128378
2676,195321.42051483752
2677,210954.95854217655
2678,282750.4885073378
2679,289383.8057948903
2680,276003.62239311385
2681,432867.5891856481
2682,325165.5762361304
2683,611335.5733746359
2684,317801.4270507248
2685,357757.2246788641
2686,295838.2936776613
2687,344540.98863631487
2688,239251.6592555457
2689,213168.80719954142
2690,555633.2932519994
2691,185952.41323398773
2692,136542.34703404503
2693,203819.13173276497
2694,126598.25416600001
2695,187803.33746146466
2696,180506.31347980857
2697,186252.31907006147
2698,191543.4100789007
2699,168585.2337482804
2700,155334.14001307887
2701,166971.74405039198
2702,110197.42370920176
2703,126911.5936289316
2704,145443.68958620497
2705,118826.09021506485
2706,119230.8145107747
2707,130501.06276070118
2708,128505.02240140925
2709,110752.49298426109
2710,119262.1098597369
2711,308328.8931963982
2712,406921.00379446417
2713,174445.93196491344
2714,144233.58472529126
2715,175471.07792942045
2716,126992.09279327
2717,174132.79971671637
2718,221876.27343264734
2719,161884.2012748875
2720,169492.89046768344
2721,140484.0366915864
2722,174958.14906085373
2723,152082.11630781795
2724,125546.32963768371
2725,140082.54939542638
2726,146563.01688775545
2727,174184.4058941084
2728,175684.68152288802
2729,151549.4017123153
2730,141302.92353472626
2731,116369.85274433673
2732,114530.45933057545
2733,164702.83233373647
2734,161546.47117266842
